,huc12,i,j,wght
1860,020402030702,38,17,0.07817470907537011
1861,020402030702,37,16,0.0018850773349872699
1862,020402030702,39,16,0.008791097196637284
1863,020402030702,38,16,0.08013043329345673
1864,020401060403,60,17,0.0287201578606311
1865,020401060403,59,17,0.013748278986712765
1866,020401060403,61,16,0.17498276199690818
1867,020401060403,60,16,0.26064290813051416
1868,020401060403,59,16,0.1631934435653782
1869,020401060403,58,16,0.0006785148447210862
1870,020401060403,61,15,0.0894276050495455
1871,020401060403,60,15,0.23205726264312382
1872,020401060403,59,15,0.00878125845381184
1873,020401060403,60,14,0.027767808468653524
1874,020402070101,17,28,0.014254263749324826
1875,020402070101,16,28,0.007447394301646438
1876,020402070101,17,27,0.08694424819929863
1877,020402070101,16,27,0.1044667406571353
1878,020402070101,17,26,0.10210663768573153
1879,020402070101,16,26,0.1772265464770957
1880,020402070101,15,26,0.051522922248387844
1881,020402070101,17,25,0.12842747158905382
1882,020402070101,16,25,0.1783691052495538
1883,020402070101,15,25,0.0995892286780937
1884,020402070101,17,24,0.012226120667788398
1885,020402070101,16,24,0.036411074668909145
1886,020402070101,15,24,0.001008245827980357
1887,020402020504,36,30,0.02526015998466457
1888,020402020504,35,30,0.024678486011994818
1889,020402020504,37,29,0.03521691778632639
1890,020402020504,36,29,0.248648614305379
1891,020402020504,35,29,0.13745180802275597
1892,020402020504,34,29,0.0023017799191407127
1893,020402020504,37,28,0.16980937088932074
1894,020402020504,36,28,0.2669898743545015
1895,020402020504,35,28,0.014560998472708201
1896,020402020504,37,27,0.059277852356248044
1897,020402020504,36,27,0.015804137896960137
1898,020402020204,38,43,0.013578591398617983
1899,020402020204,39,42,0.0005672607895034371
1900,020402020204,38,42,0.0946165284778565
1901,020402020204,37,42,0.004330017397296239
1902,020402020204,39,41,0.0178337864601781
1903,020402020204,38,41,0.11121077282579503
1904,020402020204,37,41,0.03489076644523152
1905,020402020204,39,40,0.04329060649163607
1906,020402020204,38,40,0.10767904318002944
1907,020402020204,37,40,0.07635573064885642
1908,020402020204,39,39,0.05101657356803991
1909,020402020204,38,39,0.09088924147115539
1910,020402020204,37,39,0.01524851225070665
1911,020402020204,39,38,0.05481211813746334
1912,020402020204,38,38,0.08563517619895471
1913,020402020204,37,38,0.020305511423492427
1914,020402020204,39,37,0.0444250560346071
1915,020402020204,38,37,0.09187580955332474
1916,020402020204,37,37,0.0413715185026321
1917,020402020204,39,36,6.737874462078438e-05
1918,020401050204,63,31,0.027810949952624606
1919,020401050204,62,31,0.03047188144413628
1920,020401050204,63,30,0.00348301926935768
1921,020401050204,62,30,0.12794128484071535
1922,020401050204,61,30,0.06074256863424202
1923,020401050204,62,29,0.037223922797329945
1924,020401050204,61,29,0.1654046890749937
1925,020401050204,60,30,0.0004474140753656694
1926,020401050204,60,29,0.09888981231840176
1927,020401050204,59,29,0.0021965557874427722
1928,020401050204,60,28,0.1352704530440669
1929,020401050204,59,28,0.09954846389354012
1930,020401050204,60,27,0.07033438930318593
1931,020401050204,62,28,0.009295289855509897
1932,020401050204,61,28,0.12012685560244592
1933,020401050204,61,27,0.003839455369672063
1934,020401050204,59,27,0.001108083368994367
1935,020401050204,60,26,0.005864911367976176
1936,020402060402,31,35,2.501830026099889e-06
1937,020402060402,30,35,0.055083469359267744
1938,020402060402,29,35,0.08180875495693714
1939,020402060402,28,35,0.0831082525972012
1940,020402060402,30,34,0.06531982975341996
1941,020402060402,29,34,0.1374214404298678
1942,020402060402,28,34,0.13623112578500177
1943,020402060402,27,35,0.10804397018089418
1944,020402060402,26,35,0.016786195543988695
1945,020402060402,27,34,0.10232189326287781
1946,020402060402,26,34,0.009032725105405832
1947,020402060402,30,33,0.017726843085456082
1948,020402060402,29,33,0.0652342226069244
1949,020402060402,28,33,0.10663181000179495
1950,020402060402,28,32,0.015246965500933336
1951,020401060801,56,15,0.016407246044278376
1952,020401060801,55,15,0.017257061435355946
1953,020401060801,56,14,0.029018620336696176
1954,020401060801,55,14,0.11197812812456552
1955,020401060801,54,14,0.02375677432077418
1956,020401060801,56,13,0.0012527445705581691
1957,020401060801,55,13,0.09441829922412466
1958,020401060801,54,13,0.1173248140024549
1959,020401060801,53,13,0.036097337927411266
1960,020401060801,52,12,0.03141672035487696
1961,020401060801,52,11,0.07793515978290981
1962,020401060801,55,12,1.7818421690505575e-05
1963,020401060801,54,12,0.09275290967286708
1964,020401060801,53,12,0.12195569201900314
1965,020401060801,54,11,0.033159363039298693
1966,020401060801,53,11,0.12399179427707133
1967,020401060801,54,10,0.000240359686778752
1968,020401060801,52,10,0.024969319146626454
1969,020401060801,53,10,0.046049837612658816
1970,020401040903,67,23,0.00828350915283769
1971,020401040903,66,23,0.004103066224813161
1972,020401040903,70,22,0.04431086374136801
1973,020401040903,69,22,0.06200644479348855
1974,020401040903,68,22,0.17235573476581598
1975,020401040903,67,22,0.21845464824469776
1976,020401040903,66,22,0.16975725023293264
1977,020401040903,70,21,0.010226309166020409
1978,020401040903,69,21,0.038456284957239247
1979,020401040903,68,21,0.11309407203694888
1980,020401040903,67,21,0.13954216230725594
1981,020401040903,66,21,0.013766485013296038
1982,020401040903,65,22,0.0056431693632877904
1983,020401040307,83,29,0.061531776914194
1984,020401040307,82,29,0.000782068842087955
1985,020401040307,81,29,0.0028842830645510096
1986,020401040307,80,32,0.005789615003600192
1987,020401040307,79,32,0.025718297687513957
1988,020401040307,83,31,0.06966717760007904
1989,020401040307,82,31,0.06310546433125205
1990,020401040307,81,31,0.02038451224113869
1991,020401040307,80,31,0.1102682276966404
1992,020401040307,79,31,0.08271079430421302
1993,020401040307,83,30,0.14294692548399707
1994,020401040307,82,30,0.13354713989723374
1995,020401040307,81,30,0.12911765641813247
1996,020401040307,80,30,0.05923847454035912
1997,020401040307,79,30,0.018241935436998116
1998,020401040307,84,31,0.0010634794458318645
1999,020401040307,84,30,0.0568307376678477
2000,020401040307,84,29,0.016171433424329563
2001,020401050909,49,34,0.03090040620863058
2002,020401050909,48,34,0.12377582990603007
2003,020401050909,47,34,0.004869903667572731
2004,020401050909,49,33,0.04090855185709179
2005,020401050909,46,33,0.0009591418489413111
2006,020401050909,46,32,0.036135284646233425
2007,020401050909,48,33,0.159391301454409
2008,020401050909,47,33,0.08956508504994291
2009,020401050909,49,32,0.006633034395814452
2010,020401050909,48,32,0.14007460867030672
2011,020401050909,47,32,0.15939056881366134
2012,020401050909,48,31,0.0913471011550048
2013,020401050909,46,31,0.02735017277256616
2014,020401050909,47,31,0.0886990095537921
2015,020402010101,43,45,0.012980373591099345
2016,020402010101,42,45,0.06392034383716542
2017,020402010101,41,45,0.002845024368450985
2018,020402010101,41,44,0.0878775005240741
2019,020402010101,43,44,0.12105481556953807
2020,020402010101,42,44,0.24598505229211018
2021,020402010101,43,43,0.022974202142638664
2022,020402010101,42,43,0.19927003738504362
2023,020402010101,41,43,0.16075289842366736
2024,020402010101,41,42,0.05477874296283612
2025,020402010101,42,42,0.02756100890337293
2026,020401010102,102,24,0.07885745821439062
2027,020401010102,102,23,0.21660236603284047
2028,020401010102,101,23,0.0002092709066089188
2029,020401010102,104,24,0.00011462116224777182
2030,020401010102,103,24,0.0021120561291898565
2031,020401010102,104,23,0.14417366612386037
2032,020401010102,103,23,0.24366930287195906
2033,020401010102,104,22,0.037883736098352785
2034,020401010102,103,22,0.2105848208475084
2035,020401010102,102,22,0.06570993464408936
2036,020401010102,103,21,8.276696895259936e-05
2037,020401040801,60,20,0.02990692141269581
2038,020401040801,62,20,0.050129553787910223
2039,020401040801,61,20,0.23038177310218846
2040,020401040801,64,19,0.029931154556880845
2041,020401040801,63,19,0.16491670891051424
2042,020401040801,62,19,0.1927043885933935
2043,020401040801,61,19,0.08691865008857888
2044,020401040801,64,18,0.010460764313514587
2045,020401040801,63,18,0.19099767401655424
2046,020401040801,62,18,0.0023856940224512542
2047,020401040801,63,17,0.0112667171953175
2048,020402070502,6,34,0.23204453610175957
2049,020402070502,5,34,0.1962240298858616
2050,020402070502,4,34,0.003679487013931871
2051,020402070502,4,33,0.03319372788296554
2052,020402070502,6,33,0.15233757711869886
2053,020402070502,5,33,0.3345341079956751
2054,020402070502,5,32,0.047986534001104336
2055,020401020402,97,23,0.1417318875663302
2056,020401020402,96,23,0.09409899303271975
2057,020401020402,95,23,0.03545726212804202
2058,020401020402,98,24,0.0035365309568939456
2059,020401020402,99,23,0.022490914962470233
2060,020401020402,98,23,0.16190344366452777
2061,020401020402,99,22,0.00026895133283077793
2062,020401020402,98,22,0.151174444672457
2063,020401020402,98,21,0.02444006257439407
2064,020401020402,97,22,0.16581718558619468
2065,020401020402,96,22,0.12280251549489245
2066,020401020402,95,22,0.07555541440908387
2067,020401020402,97,21,0.0007223936191630178
2068,020402030206,47,8,0.0011162834336569745
2069,020402030206,48,8,0.043149469747430676
2070,020402030206,47,7,0.21922705816690172
2071,020402030206,46,7,0.001175146729804962
2072,020402030206,47,6,0.3284152722289625
2073,020402030206,46,6,0.10445736079838415
2074,020402030206,48,7,0.2722781059688085
2075,020402030206,48,6,0.029212900849041216
2076,020402030206,47,5,0.0009684020770089892
2077,020401040805,64,23,2.8210621908327224e-05
2078,020401040805,63,23,0.09564832832649195
2079,020401040805,62,23,0.0016972091035318778
2080,020401040805,63,22,0.08189983268056338
2081,020401040805,62,22,0.1582472202995249
2082,020401040805,61,22,0.09810269125025761
2083,020401040805,63,21,0.03401291283032352
2084,020401040805,62,21,0.06015743563585976
2085,020401040805,61,21,0.28032890444611247
2086,020401040805,60,22,0.0004621311155383521
2087,020401040805,60,21,0.08475470760237802
2088,020401040805,60,20,0.033333388448749106
2089,020401040805,62,20,0.009421080956028971
2090,020401040805,61,20,0.06190594668273179
2091,020401060305,60,11,0.000794293020145409
2092,020401060305,59,11,0.01494455556200844
2093,020401060305,60,10,0.11392907224640972
2094,020401060305,59,10,0.2339244795584128
2095,020401060305,58,10,0.000710601204538629
2096,020401060305,60,9,0.03493145192464382
2097,020401060305,59,9,0.30911419692897696
2098,020401060305,58,9,0.030131172970343605
2099,020401060305,59,8,0.16312050621477303
2100,020401060305,58,8,0.09807579063940877
2101,020401060305,59,7,0.0003238797303407613
2102,020401040105,82,27,0.028453073742566077
2103,020401040105,81,27,0.0871076102651572
2104,020401040105,80,27,0.01513220787503758
2105,020401040105,83,26,0.04995112909368709
2106,020401040105,82,26,0.1590218836325473
2107,020401040105,81,26,0.11976973661760952
2108,020401040105,80,26,0.008961716252793751
2109,020401040105,83,25,0.15910546535592981
2110,020401040105,82,25,0.10729212646759816
2111,020401040105,85,25,0.0158943934674811
2112,020401040105,84,25,0.07639952993327022
2113,020401040105,85,24,0.004148040953537361
2114,020401040105,84,24,0.0988152166396276
2115,020401040105,81,25,0.0002954618644300187
2116,020401040105,83,24,0.06076650798812138
2117,020401040105,82,24,0.008885899850606107
2118,020401050911,47,36,0.010890599800188385
2119,020401050911,46,37,0.019823434233463718
2120,020401050911,45,37,0.0654490680721613
2121,020401050911,46,36,0.21132646228291285
2122,020401050911,45,36,0.13758022322507615
2123,020401050911,46,35,0.24704533339636028
2124,020401050911,45,35,0.22203614249122722
2125,020401050911,44,35,0.04879407499382401
2126,020401050911,46,34,0.02686473197900658
2127,020401050911,45,34,3.983859621188482e-05
2128,020401050911,47,35,0.010150090929568149
2129,020402070304,13,34,0.0221841386488187
2130,020402070304,12,34,0.022653751294114965
2131,020402070304,13,33,0.039770553082676546
2132,020402070304,12,33,0.12341676549198727
2133,020402070304,11,33,4.643050082003633e-05
2134,020402070304,13,32,4.2203991031279185e-05
2135,020402070304,12,32,0.14182553177698462
2136,020402070304,11,32,0.06783298926696837
2137,020402070304,12,31,0.12387497880684911
2138,020402070304,11,31,0.1415368787963141
2139,020402070304,10,31,0.0007695337423134273
2140,020402070304,13,30,0.02920891824090086
2141,020402070304,12,30,0.17210557077822974
2142,020402070304,11,30,0.06547104077772166
2143,020402070304,13,29,0.004664069162604007
2144,020402070304,12,29,0.04459664564166856
2145,020401060309,57,14,0.007403334716333324
2146,020401060309,57,13,0.019564949755759002
2147,020401060309,57,12,0.003756131373580599
2148,020401060309,56,14,0.04003495337655097
2149,020401060309,56,13,0.1635712569261723
2150,020401060309,55,13,0.0396931247359331
2151,020401060309,56,12,0.11784520852653868
2152,020401060309,55,12,0.16639815725491391
2153,020401060309,54,12,0.0419288047651469
2154,020401060309,56,11,0.006259765795101931
2155,020401060309,55,11,0.13045080441192175
2156,020401060309,54,11,0.12191568033210501
2157,020401060309,55,10,0.022292464820252954
2158,020401060309,54,10,0.10491056505906035
2159,020401060309,53,10,0.013974798150627276
2160,020402050102,35,19,0.1630231388647938
2161,020402050102,34,19,0.18964892788843862
2162,020402050102,35,18,0.28538337303791383
2163,020402050102,34,18,0.2316161475803878
2164,020402050102,36,17,0.012842038943616315
2165,020402050102,35,17,0.11748637368485068
2166,020402070202,16,31,0.030242084584249665
2167,020402070202,16,30,0.10078769282675072
2168,020402070202,17,29,0.030966301851150263
2169,020402070202,16,29,0.27445277930263556
2170,020402070202,15,29,0.11007366025512409
2171,020402070202,17,28,0.029310611425140312
2172,020402070202,16,28,0.1664566208192886
2173,020402070202,15,28,0.18372160653090824
2174,020402070202,14,28,0.07287336469502716
2175,020402070202,14,27,0.0011152777097226821
2176,020401060103,65,18,0.006449076377781008
2177,020401060103,64,18,0.1469240382151314
2178,020401060103,63,18,0.05888266583476748
2179,020401060103,65,17,0.017980728932633694
2180,020401060103,64,17,0.18386478235977602
2181,020401060103,63,17,0.12802193612060264
2182,020401060103,64,16,0.12096175278952813
2183,020401060103,63,16,0.08425655486164384
2184,020401060103,64,15,0.06569043711820007
2185,020401060103,63,15,0.1245318760905772
2186,020401060103,64,14,0.009166390971597332
2187,020401060103,63,14,0.053269760327762
2188,020401020306,98,27,0.0022569091209951367
2189,020401020306,96,27,0.037296872706989184
2190,020401020306,97,26,0.18266861916919758
2191,020401020306,96,26,0.1845182617471667
2192,020401020306,97,25,0.09428932675953693
2193,020401020306,99,26,0.011301521694811039
2194,020401020306,98,26,0.19400778734859056
2195,020401020306,99,25,0.022555788125710994
2196,020401020306,98,25,0.07064314907820998
2197,020401020306,96,25,0.1553325198062331
2198,020401020306,96,24,0.04512924444255801
2199,020402070603,4,38,0.001864475425353352
2200,020402070603,6,38,0.07016445009628461
2201,020402070603,5,38,0.10120567367052317
2202,020402070603,6,37,0.04327499155460609
2203,020402070603,5,37,0.23317633508133218
2204,020402070603,5,36,0.04225299004075391
2205,020402070603,4,37,0.23515691980280032
2206,020402070603,3,37,0.15455725245916255
2207,020402070603,2,37,0.06292450817221604
2208,020402070603,4,36,0.05002165077453483
2209,020402070603,3,36,0.005400752922431967
2210,020402010407,42,38,0.019014544074981276
2211,020402010407,44,37,0.0006816601839018183
2212,020402010407,43,37,0.02812189166967959
2213,020402010407,42,37,0.20295558615157622
2214,020402010407,44,36,0.05989779702494901
